n_run,conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,first_run,second_run,compile_time
96,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004286766052246094,0.0002791881561279297,0.003489255905151367,0.0034041404724121094,0.2857546806335449,0.0006840229034423828,0.595367431640625,0.0011856555938720703,0.5941817760467529
96,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003781318664550781,0.00031256675720214844,0.00759434700012207,0.00754547119140625,0.27674174308776855,0.0013735294342041016,0.6797535419464111,0.0024640560150146484,0.6772894859313965
96,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003426074981689453,0.00031375885009765625,0.013251066207885742,0.013225555419921875,0.2978169918060303,0.0021424293518066406,0.6483478546142578,0.00480341911315918,0.6435444355010986
97,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045180320739746094,0.0003123283386230469,0.0002148151397705078,0.0002193450927734375,0.3426809310913086,0.00029659271240234375,0.6112728118896484,0.0003705024719238281,0.6109023094177246
97,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003952980041503906,0.0003261566162109375,0.0003833770751953125,0.00037550926208496094,0.3314948081970215,0.0005407333374023438,0.58489990234375,0.0003705024719238281,0.5845293998718262
97,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.007790327072143555,0.0003600120544433594,0.0009968280792236328,0.0009474754333496094,0.27882957458496094,0.0003750324249267578,0.5970110893249512,0.0005252361297607422,0.5964858531951904
97,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004353523254394531,0.00031280517578125,0.0035123825073242188,0.0034461021423339844,0.2906463146209717,0.0006990432739257812,0.6355006694793701,0.0013172626495361328,0.634183406829834
97,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0007052421569824219,0.0003044605255126953,0.007528543472290039,0.0075833797454833984,0.28957438468933105,0.001413106918334961,0.6392059326171875,0.0024881362915039062,0.6367177963256836
97,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003771781921386719,0.00029778480529785156,0.013222217559814453,0.01385045051574707,0.291548490524292,0.002162933349609375,0.6104979515075684,0.00467991828918457,0.6058180332183838
98,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005023479461669922,0.0002777576446533203,0.00026488304138183594,0.00017952919006347656,0.3029453754425049,0.00025653839111328125,0.6063182353973389,0.00045037269592285156,0.605867862701416
98,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011344671249389648,0.00031185150146484375,0.00043392181396484375,0.0003714561462402344,0.32572460174560547,0.0002956390380859375,0.6013956069946289,0.0003676414489746094,0.6010279655456543
98,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0031855106353759766,0.0003345012664794922,0.0010395050048828125,0.0009751319885253906,0.29853057861328125,0.0004036426544189453,0.6060752868652344,0.0005252361297607422,0.6055500507354736
98,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00040435791015625,0.0003108978271484375,0.0035414695739746094,0.003467559814453125,0.30699658393859863,0.0006742477416992188,0.6105024814605713,0.0013310909271240234,0.6091713905334473
98,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000377655029296875,0.00031447410583496094,0.009047508239746094,0.007545948028564453,0.28563427925109863,0.0014302730560302734,0.5845510959625244,0.0025033950805664062,0.582047700881958
98,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003840923309326172,0.00031113624572753906,0.01326441764831543,0.013130903244018555,0.2795581817626953,0.002070188522338867,0.5960767269134521,0.004863739013671875,0.5912129878997803
99,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005550384521484375,0.0003688335418701172,0.000286102294921875,0.00021648406982421875,0.3061504364013672,0.0002942085266113281,0.579674482345581,0.0003712177276611328,0.5793032646179199
99,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0043375492095947266,0.00031065940856933594,0.0034761428833007812,0.0003707408905029297,0.2857210636138916,0.0002636909484863281,0.5811150074005127,0.0003669261932373047,0.5807480812072754
99,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003204345703125,0.0003101825714111328,0.00095367431640625,0.0010023117065429688,0.28635525703430176,0.00037384033203125,0.8655738830566406,0.0005171298980712891,0.8650567531585693
99,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010315418243408203,0.0003657341003417969,0.0034797191619873047,0.003380298614501953,0.29622721672058105,0.0007081031799316406,0.6476073265075684,0.0012600421905517578,0.6463472843170166
99,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000392913818359375,0.00024056434631347656,0.0074994564056396484,0.007534980773925781,0.28508567810058594,0.0013911724090576172,0.6356558799743652,0.0024995803833007812,0.6331562995910645
99,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003387928009033203,0.0003039836883544922,0.013139724731445312,0.013165473937988281,0.280637264251709,0.0021119117736816406,0.5989644527435303,0.0046672821044921875,0.5942971706390381
100,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005011558532714844,0.00031495094299316406,0.0002532005310058594,0.00021958351135253906,0.3010241985321045,0.0002923011779785156,0.5702083110809326,0.0003371238708496094,0.569871187210083
100,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00436091423034668,0.00031876564025878906,0.006848812103271484,0.00036835670471191406,0.28536367416381836,0.00025773048400878906,0.5755152702331543,0.00032711029052734375,0.575188159942627
100,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010393142700195312,0.0003674030303955078,0.0009768009185791016,0.0009555816650390625,0.2786717414855957,0.00036597251892089844,0.5915570259094238,0.0005106925964355469,0.5910463333129883
100,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004374980926513672,0.0003185272216796875,0.0035130977630615234,0.003466367721557617,0.2867753505706787,0.0007030963897705078,0.607813835144043,0.0012500286102294922,0.6065638065338135
100,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00035881996154785156,0.0003063678741455078,0.007624387741088867,0.007489919662475586,0.28146910667419434,0.001367807388305664,0.6125149726867676,0.002496957778930664,0.6100180149078369
100,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00043082237243652344,0.0003249645233154297,0.013219833374023438,0.013171672821044922,0.28220057487487793,0.002085447311401367,0.5992991924285889,0.004762887954711914,0.594536304473877
